source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,month,period,value_as_published,source_file
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2023,3,2023-03,1.79,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2023,4,2023-04,1.79,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2023,5,2023-05,1.8249940000000002,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2023,6,2023-06,1.831661,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2023,7,2023-07,1.899927,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2023,8,2023-08,1.931187,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2023,9,2023-09,4.493563,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2023,10,2023-10,4.571236,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2023,11,2023-11,4.638156,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2023,12,2023-12,4.692633,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,1,2024-01,4.73002,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,2,2024-02,4.786205,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,3,2024-03,4.85779668,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,4,2024-04,4.918674,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,5,2024-05,4.984035,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,6,2024-06,5.036857,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,7,2024-07,5.108877,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,8,2024-08,5.242509,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,9,2024-09,5.309634,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,10,2024-10,5.384345,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,11,2024-11,5.477551,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2024,12,2024-12,5.565329,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,1,2025-01,5.59524,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,2,2025-02,5.750826,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,3,2025-03,5.876584,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,4,2025-04,6.026136,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,5,2025-05,6.131699,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,6,2025-06,5.897982,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,7,2025-07,6.290439,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,8,2025-08,6.4493396961870095,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,9,2025-09,6.633283,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,10,2025-10,5.241563,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,101,95,Lampung,Juta Unit/ Millions of Unit,2025,11,2025-11,7.069345349375513,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2019,11,2019-11,0.07991415146725184,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2019,12,2019-12,0.06520053429388592,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,1,2020-01,0.09290819668714013,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,2,2020-02,0.06744900000000001,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,3,2020-03,0.069911,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,4,2020-04,0.08974700000000001,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,5,2020-05,0.07097,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,6,2020-06,0.06947208802200437,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,7,2020-07,0.073653,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,8,2020-08,0.05023972211936397,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,9,2020-09,0.07143293663319392,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,10,2020-10,0.0782313647213159,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,11,2020-11,0.07919031546290672,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2020,12,2020-12,0.09858921651685922,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,1,2021-01,0.1269381278432236,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,2,2021-02,0.12514350486922504,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,3,2021-03,0.163731431508641,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,4,2021-04,0.17342063968503546,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,5,2021-05,0.1786463011416755,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,6,2021-06,0.18351483705443522,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,7,2021-07,0.1889068219937416,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,8,2021-08,0.19256807918899518,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,9,2021-09,0.22211227426062075,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,10,2021-10,0.23573176562273723,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,11,2021-11,0.24053779666245878,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2021,12,2021-12,0.24422716771181635,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,1,2022-01,0.22250144173671882,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,2,2022-02,0.247886165620201,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,3,2022-03,0.1959842533667258,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,4,2022-04,0.22064960775656245,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,5,2022-05,0.23664198984483123,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,6,2022-06,0.4822312800288469,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,7,2022-07,0.2650383171984354,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,8,2022-08,0.17040092230301973,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,9,2022-09,0.17114023717863044,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,10,2022-10,0.17374908487416413,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,11,2022-11,0.2879225140823398,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2022,12,2022-12,0.2945150000000001,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,1,2023-01,0.28969899999999993,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,2,2023-02,0.2934700000000001,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,3,2023-03,0.29,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,4,2023-04,0.29,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,5,2023-05,0.29601900000000003,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,6,2023-06,0.295688,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,7,2023-07,0.305324,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,8,2023-08,0.308439,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,9,2023-09,0.436213,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,10,2023-10,0.442435,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,11,2023-11,0.448394,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2023,12,2023-12,0.452671,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,1,2024-01,0.455834,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,2,2024-02,0.459854,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,3,2024-03,0.46456546,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,4,2024-04,0.469143,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,5,2024-05,0.47434,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,6,2024-06,0.480333,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,7,2024-07,0.487546,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,8,2024-08,0.497101,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,9,2024-09,0.503636,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,10,2024-10,0.510224,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,11,2024-11,0.520463,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2024,12,2024-12,0.528703,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,1,2025-01,0.531832,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,2,2025-02,0.546949,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,3,2025-03,0.557065,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,4,2025-04,0.571727,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,5,2025-05,0.582786,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,6,2025-06,0.578421,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,7,2025-07,0.599819,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,8,2025-08,0.6143586348110184,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,9,2025-09,0.636399,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,10,2025-10,0.829907,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,102,96,Maluku,Juta Unit/ Millions of Unit,2025,11,2025-11,0.6722523587609577,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2019,11,2019-11,0.02829758001839503,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2019,12,2019-12,0.026376235710825865,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,1,2020-01,0.05024459191723067,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,2,2020-02,0.026718,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,3,2020-03,0.028385999999999998,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,4,2020-04,0.035638,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,5,2020-05,0.028138,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,6,2020-06,0.027704035101358954,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,7,2020-07,0.030260000000000002,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,8,2020-08,0.017827017350671236,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,9,2020-09,0.021750991322033897,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,10,2020-10,0.023998423909481544,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,11,2020-11,0.024347447401739893,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2020,12,2020-12,0.039033896277095304,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,1,2021-01,0.04261299241696853,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,2,2021-02,0.0422476085417428,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,3,2021-03,0.06442120185230156,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,4,2021-04,0.07030343604386445,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,5,2021-05,0.07351482428517628,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,6,2021-06,0.0755939795455016,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,7,2021-07,0.07784267651271037,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,8,2021-08,0.0886854965478998,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,9,2021-09,0.11686904318579722,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,10,2021-10,0.128724092702216,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,11,2021-11,0.13917657279776482,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2021,12,2021-12,0.14419505627964563,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,1,2022-01,0.12224932049794282,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,2,2022-02,0.13710493725740777,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,3,2022-03,0.09771064098647118,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,4,2022-04,0.5860604076045183,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,5,2022-05,0.11850531867809164,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,6,2022-06,0.1301359897980083,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,7,2022-07,0.13248404390207713,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,8,2022-08,0.08492538663780744,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,9,2022-09,0.08730041663888174,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,10,2022-10,0.08945316688116334,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,11,2022-11,0.15196660494682135,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2022,12,2022-12,0.15119499999999997,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2023,1,2023-01,0.14800100000000005,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2023,2,2023-02,0.15061799999999992,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2023,3,2023-03,0.15,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2023,4,2023-04,0.15,SPIP-Desember-2025.xlsx
5f,Table 5f. Electronic Money by Region,103,97,Maluku Utara,Juta Unit/ Millions of Unit,2023,5,2023-05,0.150509,SPIP-Desember-2025.xlsx
